"posteam","season","week","defteam","time_between_plays","expected_tbp"
"DET",2019,1,"ARI",44,33.0920795964209
"ARI",2019,1,"DET",6,26.5099326373153
"ARI",2019,1,"DET",6,24.3357281502221
"ARI",2019,1,"DET",19,15.4140045109011
"ARI",2019,1,"DET",15,8.18788540023807
"ARI",2019,1,"DET",5,14.9615686885881
"ARI",2019,1,"DET",29,11.6125678549459
"ARI",2019,1,"DET",7,10.8443695019333
"ARI",2019,1,"DET",12,7.9365422394963
"ARI",2019,1,"DET",5,7.04077119671351
"DET",2019,1,"ARI",19,12.3307712955372
"DET",2019,1,"ARI",7,6.18686493285237
"ARI",2019,1,"DET",29,32.6988917515191
"ARI",2019,1,"DET",49,46.6860258413045
"ARI",2019,1,"DET",41,31.6140245990179
"ARI",2019,1,"DET",3,26.1210873077265
"ARI",2019,1,"DET",28,23.4869628024536
"DET",2019,1,"ARI",37,35.7017367351141
"DET",2019,1,"ARI",37,35.557205413854
"DET",2019,1,"ARI",36,28.6134468445409
"DET",2019,1,"ARI",37,37.541910392196
"DET",2019,1,"ARI",4,28.5641055896032
"DET",2019,1,"ARI",48,30.1529873885258
"ARI",2019,1,"DET",36,29.6315671098098
"ARI",2019,1,"DET",4,26.3685981025578
"ARI",2019,1,"DET",20,28.4510199009266
"ARI",2019,1,"DET",21,29.8213899055611
"ARI",2019,1,"DET",27,7.88318721226905
"ARI",2019,1,"DET",7,13.2379247301959
"ARI",2019,1,"DET",34,12.4034250383677
"ARI",2019,1,"DET",6,9.98146221963028
"DET",2019,1,"ARI",21,14.8975462674887
"DET",2019,1,"ARI",8,9.17679277916156
"DET",2019,1,"ARI",19,-3.61914250719982
"DET",2019,1,"ARI",6,-0.69996514048391
"DET",2019,1,"ARI",0,-2.73349528774991
"GB",2019,1,"CHI",27,29.538640543346
"GB",2019,1,"CHI",48,28.5511839905161
"CHI",2019,1,"GB",28,28.6503384629564
"CHI",2019,1,"GB",35,33.8844460999464
"CHI",2019,1,"GB",4,30.7643517086994
"CHI",2019,1,"GB",42,31.7638102717272
"CHI",2019,1,"GB",5,29.7655409662962
"CHI",2019,1,"GB",42,29.6078379457524
"GB",2019,1,"CHI",6,29.1848236668311
"GB",2019,1,"CHI",42,28.2046009979161
"CHI",2019,1,"GB",41,32.9945197305696
"CHI",2019,1,"GB",64,31.1886476874995
"CHI",2019,1,"GB",45,30.4325261176654
"CHI",2019,1,"GB",42,32.4428526117415
"GB",2019,1,"CHI",2,28.6432489053792
"GB",2019,1,"CHI",42,31.9405380574333
"CHI",2019,1,"GB",41,30.1793347645776
"CHI",2019,1,"GB",42,32.9895962792705
"CHI",2019,1,"GB",4,28.2928473518175
"CHI",2019,1,"GB",41,34.4134627914028
"CHI",2019,1,"GB",43,30.8872698085392
"CHI",2019,1,"GB",6,29.316331474647
"GB",2019,1,"CHI",35,48.19682410555
"GB",2019,1,"CHI",24,36.4727797131178
"GB",2019,1,"CHI",29,30.0876645016424
"CHI",2019,1,"GB",44,38.8970800859604
"CHI",2019,1,"GB",5,28.1687003807907
"CHI",2019,1,"GB",43,35.0062302481304
"GB",2019,1,"CHI",40,36.7365092189001
"GB",2019,1,"CHI",44,28.4192844803108
"GB",2019,1,"CHI",40,33.258263749926
"GB",2019,1,"CHI",46,30.1895405872288
"GB",2019,1,"CHI",38,32.7565800574523
"GB",2019,1,"CHI",39,33.264155680938
"GB",2019,1,"CHI",44,29.3507952640685
"CHI",2019,1,"GB",25,35.2190236112746
"CHI",2019,1,"GB",41,29.4777342170566
"CHI",2019,1,"GB",33,22.2689527483784
"CHI",2019,1,"GB",46,22.3768831653277
"CHI",2019,1,"GB",41,27.6892283704823
"GB",2019,1,"CHI",7,15.4462040587586
"GB",2019,1,"CHI",6,13.2146295426016
"GB",2019,1,"CHI",27,16.4191349930167
"GB",2019,1,"CHI",23,18.1700614921807
"GB",2019,1,"CHI",4,14.6977508777466
"GB",2019,1,"CHI",5,13.4748700367974
"CHI",2019,1,"GB",5,13.8571987485932
"CHI",2019,1,"GB",7,9.81741177774132
"GB",2019,1,"CHI",6,15.1954081928674
"CHI",2019,1,"GB",39,26.9656434896995
"CHI",2019,1,"GB",6,25.987194126286
"GB",2019,1,"CHI",25,31.3427193710746
"GB",2019,1,"CHI",6,25.7632008554011
"GB",2019,1,"CHI",7,28.0552047607192
"GB",2019,1,"CHI",5,29.0885594677999
"GB",2019,1,"CHI",43,32.3607139756448
"GB",2019,1,"CHI",33,26.0389556103361
"CHI",2019,1,"GB",20,33.5967092874985
"CHI",2019,1,"GB",44,29.9772484862353
"GB",2019,1,"CHI",45,28.6547668684272
"GB",2019,1,"CHI",49,23.3346644041219
"CHI",2019,1,"GB",49,35.1186915063343
"CHI",2019,1,"GB",16,23.3303318188531
"CHI",2019,1,"GB",39,37.5203717583825
"CHI",2019,1,"GB",34,31.2655538831
"CHI",2019,1,"GB",7,28.1090158063278
"CHI",2019,1,"GB",0,25.7370619394779
"CHI",2019,1,"GB",5,24.5726326748522
"GB",2019,1,"CHI",36,36.0734678180007
"GB",2019,1,"CHI",47,29.9953675053758
"GB",2019,1,"CHI",33,30.041240845639
"GB",2019,1,"CHI",35,31.7953710679809
"GB",2019,1,"CHI",41,26.6775740957215
"GB",2019,1,"CHI",23,25.485001629791
"GB",2019,1,"CHI",7,24.5532894557687
"CHI",2019,1,"GB",5,25.9325195995611
"CHI",2019,1,"GB",23,31.1906852903295
"CHI",2019,1,"GB",41,31.8672486598884
"CHI",2019,1,"GB",9,20.9948909709682
"CHI",2019,1,"GB",22,16.8170384841466
"CHI",2019,1,"GB",34,12.6160493097142
"CHI",2019,1,"GB",6,13.5778979087633
"CHI",2019,1,"GB",5,12.6277877443875
"GB",2019,1,"CHI",41,28.7614271944429
"GB",2019,1,"CHI",44,39.2254028773622
"GB",2019,1,"CHI",47,29.7568639916866
"GB",2019,1,"CHI",21,26.7108001723177
"GB",2019,1,"CHI",44,39.4905503786155
"GB",2019,1,"CHI",9,28.3861414963584
"GB",2019,1,"CHI",21,32.6285897345431
"GB",2019,1,"CHI",29,27.3698502848802
"GB",2019,1,"CHI",43,28.4049134625862
"GB",2019,1,"CHI",44,25.6825882642474
"CHI",2019,1,"GB",17,29.8108530624319
"CHI",2019,1,"GB",25,25.449983867677
"CHI",2019,1,"GB",7,28.9821998735763
"CHI",2019,1,"GB",6,27.717836101619
"CHI",2019,1,"GB",4,24.7753951686563
"CHI",2019,1,"GB",5,23.7846365696271
"CHI",2019,1,"GB",38,33.0922739225
"CHI",2019,1,"GB",30,26.518390821774
"CHI",2019,1,"GB",19,31.0369478727279
"CHI",2019,1,"GB",30,26.2088878048828
"CHI",2019,1,"GB",6,25.014596856273
"CHI",2019,1,"GB",5,24.0003077508776
"GB",2019,1,"CHI",5,17.1461423070839
"GB",2019,1,"CHI",3,14.1259385196723
"CHI",2019,1,"GB",16,9.83911146181696
"CHI",2019,1,"GB",5,8.0736279819842
"CHI",2019,1,"GB",3,7.01137578762647
"HOU",2019,1,"NO",27,37.3288217213964
"HOU",2019,1,"NO",33,30.322741881064
"HOU",2019,1,"NO",23,26.4124074186945
"HOU",2019,1,"NO",4,27.4323638057527
"HOU",2019,1,"NO",2,26.4879916565912
"NO",2019,1,"HOU",40,37.1732272964396
"NO",2019,1,"HOU",36,39.0128020090477
"NO",2019,1,"HOU",45,32.1258958079841
"NO",2019,1,"HOU",40,30.6862267602752
"HOU",2019,1,"NO",33,32.9403568061289
"HOU",2019,1,"NO",4,29.1949868544863
"HOU",2019,1,"NO",44,24.7774805878181
"NO",2019,1,"HOU",31,35.3189484491265
"NO",2019,1,"HOU",4,31.3272319473665
"NO",2019,1,"HOU",34,34.6379129049623
"NO",2019,1,"HOU",49,30.3957492809973
"NO",2019,1,"HOU",43,33.2709737405926
"NO",2019,1,"HOU",37,31.0739125015432
"NO",2019,1,"HOU",35,33.7134523446603
"HOU",2019,1,"NO",38,51.7286951513614
"HOU",2019,1,"NO",38,35.2210355661833
"HOU",2019,1,"NO",27,27.7742927133449
"HOU",2019,1,"NO",37,33.8628122175067
"HOU",2019,1,"NO",3,28.6902112019959
"HOU",2019,1,"NO",38,34.3450464154981
"NO",2019,1,"HOU",2,27.689668831255
"NO",2019,1,"HOU",25,31.9130523848164
"NO",2019,1,"HOU",42,40.3105421274256
"NO",2019,1,"HOU",36,33.517923429145
"NO",2019,1,"HOU",39,32.2369816568465
"NO",2019,1,"HOU",47,30.8274171424207
"NO",2019,1,"HOU",39,29.0372580949631
"NO",2019,1,"HOU",37,28.7087298981622
"NO",2019,1,"HOU",8,27.3053433960201
"HOU",2019,1,"NO",25,31.4934643862263
"HOU",2019,1,"NO",42,30.2445962975927
"HOU",2019,1,"NO",32,32.4037806653374
"HOU",2019,1,"NO",7,29.0690713978095
"HOU",2019,1,"NO",36,35.9878970836698
"HOU",2019,1,"NO",38,29.903361025001
"HOU",2019,1,"NO",40,30.8349079693791
"HOU",2019,1,"NO",34,37.0305651455575
"HOU",2019,1,"NO",38,30.1751409235781
"HOU",2019,1,"NO",46,29.666806243682
"HOU",2019,1,"NO",6,28.3009009510617
"HOU",2019,1,"NO",37,32.6823430336336
"HOU",2019,1,"NO",20,26.7276771922126
"HOU",2019,1,"NO",5,25.8447466205106
"HOU",2019,1,"NO",26,27.9266069542238
"HOU",2019,1,"NO",10,16.338965753263
"HOU",2019,1,"NO",0,8.56698985459393
"HOU",2019,1,"NO",4,13.966666846628
"HOU",2019,1,"NO",5,15.230530211522
"NO",2019,1,"HOU",20,14.6290140025411
"NO",2019,1,"HOU",4,10.4295139262475
"NO",2019,1,"HOU",35,3.52766782543932
"NO",2019,1,"HOU",34,13.0344521889227
"NO",2019,1,"HOU",5,6.65404137133261
"NO",2019,1,"HOU",35,29.8722678601147
"NO",2019,1,"HOU",35,26.9189970533822
"NO",2019,1,"HOU",42,43.0893128164487
"NO",2019,1,"HOU",8,26.2838247611767
"HOU",2019,1,"NO",34,33.3688252110196
"HOU",2019,1,"NO",6,28.733500953853
"HOU",2019,1,"NO",45,29.5163479262208
"HOU",2019,1,"NO",40,34.4631057726892
"HOU",2019,1,"NO",40,28.9530534108131
"HOU",2019,1,"NO",7,27.991035768981
"HOU",2019,1,"NO",38,35.8069936613415
"HOU",2019,1,"NO",41,34.1598839375723
"HOU",2019,1,"NO",16,28.0767651470628
"NO",2019,1,"HOU",42,29.4759679005934
"NO",2019,1,"HOU",35,31.7277035468967
"NO",2019,1,"HOU",35,26.4495671002246
"NO",2019,1,"HOU",34,27.3730225072335
"NO",2019,1,"HOU",31,29.0118764380651
"NO",2019,1,"HOU",41,29.4487509257639
"NO",2019,1,"HOU",32,31.7624781180671
"NO",2019,1,"HOU",42,28.1038908200043
"NO",2019,1,"HOU",6,25.6578203995615
"NO",2019,1,"HOU",39,29.9082376659437
"HOU",2019,1,"NO",3,28.1701089025972
"HOU",2019,1,"NO",33,28.9072297181818
"NO",2019,1,"HOU",41,34.2589885704773
"NO",2019,1,"HOU",54,37.1881803609619
"HOU",2019,1,"NO",42,23.2062971671304
"HOU",2019,1,"NO",30,33.1335131990505
"HOU",2019,1,"NO",42,33.8296102597781
"HOU",2019,1,"NO",46,21.5839970234814
"HOU",2019,1,"NO",42,22.32036857388
"HOU",2019,1,"NO",30,16.4477452908054
"NO",2019,1,"HOU",6,22.3184359299608
"NO",2019,1,"HOU",45,38.8145108274718
"NO",2019,1,"HOU",39,26.7251862069496
"NO",2019,1,"HOU",41,19.4096094830355
"HOU",2019,1,"NO",29,29.3013708375394
"HOU",2019,1,"NO",4,26.6500746596193
"HOU",2019,1,"NO",0,24.9641271630009
"HOU",2019,1,"NO",37,34.2723904921034
"HOU",2019,1,"NO",47,39.5468155039733
"HOU",2019,1,"NO",41,25.5936115024186
"HOU",2019,1,"NO",41,24.9123703128899
"NO",2019,1,"HOU",36,28.7642456227375
"NO",2019,1,"HOU",48,32.42672118466
"NO",2019,1,"HOU",8,28.7112511618352
"NO",2019,1,"HOU",6,15.6869508629334
"NO",2019,1,"HOU",4,15.42659560853
"NO",2019,1,"HOU",6,8.59501328656886
"HOU",2019,1,"NO",7,25.0289432480258
"NO",2019,1,"HOU",17,12.2897050864477
"NO",2019,1,"HOU",14,10.7035114997506
"LAC",2019,1,"IND",39,31.0953825647589
"LAC",2019,1,"IND",44,30.9725753326296
"IND",2019,1,"LAC",38,32.2006613337422
"IND",2019,1,"LAC",43,32.9633699679352
"IND",2019,1,"LAC",42,27.0593743327942
"IND",2019,1,"LAC",46,30.7673656135553
"LAC",2019,1,"IND",39,36.7926682279657
"LAC",2019,1,"IND",46,28.9333762858599
"LAC",2019,1,"IND",41,36.764793214552
"LAC",2019,1,"IND",47,38.3183528138421
"LAC",2019,1,"IND",38,31.8910439869202
"LAC",2019,1,"IND",37,31.4982319444716
"LAC",2019,1,"IND",39,26.8420386312062
"LAC",2019,1,"IND",5,25.8984301566661
"LAC",2019,1,"IND",46,30.8594275062031
"LAC",2019,1,"IND",32,30.5722644041207
"IND",2019,1,"LAC",37,35.0936797434815
"IND",2019,1,"LAC",41,31.5403371096096
"IND",2019,1,"LAC",24,36.0373101637138
"IND",2019,1,"LAC",42,35.1929717531207
"IND",2019,1,"LAC",40,28.6089174058846
"IND",2019,1,"LAC",44,33.4397889853073
"IND",2019,1,"LAC",43,29.9601414209535
"IND",2019,1,"LAC",38,30.9173926741679
"IND",2019,1,"LAC",41,32.8883667657574
"IND",2019,1,"LAC",45,28.5730209572071
"IND",2019,1,"LAC",6,28.3058124485384
"IND",2019,1,"LAC",37,33.2836830456598
"LAC",2019,1,"IND",40,39.3852632117883
"LAC",2019,1,"IND",37,31.9974162007731
"LAC",2019,1,"IND",45,33.3385186595035
"LAC",2019,1,"IND",40,32.9578004771606
"LAC",2019,1,"IND",42,27.2693097235116
"LAC",2019,1,"IND",32,26.3691672270486
"IND",2019,1,"LAC",41,26.8635460867683
"IND",2019,1,"LAC",41,27.6225083448249
"LAC",2019,1,"IND",4,29.2730235731186
"LAC",2019,1,"IND",41,29.2195576223757
"LAC",2019,1,"IND",45,33.4537828794363
"LAC",2019,1,"IND",6,29.2896286357204
"LAC",2019,1,"IND",43,20.1706271571125
"LAC",2019,1,"IND",36,13.1775296156932
"LAC",2019,1,"IND",6,13.4029389063243
"LAC",2019,1,"IND",6,12.5343912861988
"IND",2019,1,"LAC",27,17.0070942491455
"IND",2019,1,"LAC",5,13.11455771437
"IND",2019,1,"LAC",6,8.89198834655743
"IND",2019,1,"LAC",36,36.5983047735592
"IND",2019,1,"LAC",42,30.9685639151408
"IND",2019,1,"LAC",41,28.2638101529301
"IND",2019,1,"LAC",32,30.0395968033974
"IND",2019,1,"LAC",42,29.3217822957336
"IND",2019,1,"LAC",25,27.0262252743585
"LAC",2019,1,"IND",40,28.8173292596891
"LAC",2019,1,"IND",44,29.5483311247412
"LAC",2019,1,"IND",28,30.8576169467563
"LAC",2019,1,"IND",45,33.466270423349
"IND",2019,1,"LAC",36,30.1403168355829
"LAC",2019,1,"IND",35,26.9255680967234
"LAC",2019,1,"IND",49,38.1275465990953
"LAC",2019,1,"IND",47,22.7578209055366
"LAC",2019,1,"IND",38,32.4653382285423
"IND",2019,1,"LAC",37,33.7363463769018
"IND",2019,1,"LAC",34,27.199366176263
"IND",2019,1,"LAC",47,19.2168817359485
"IND",2019,1,"LAC",38,22.598588340034
"IND",2019,1,"LAC",6,26.2588047380972
"IND",2019,1,"LAC",26,33.118851676961
"IND",2019,1,"LAC",41,28.0089342460531
"IND",2019,1,"LAC",42,27.0234882510417
"LAC",2019,1,"IND",43,36.4718326728875
"LAC",2019,1,"IND",44,31.7776336322977
"LAC",2019,1,"IND",42,36.9301654748283
"LAC",2019,1,"IND",32,23.2163106087977
"LAC",2019,1,"IND",5,24.2523845584738
"LAC",2019,1,"IND",35,37.8058758718997
"LAC",2019,1,"IND",48,34.663791425958
"LAC",2019,1,"IND",40,26.172709335236
"IND",2019,1,"LAC",41,31.2210461110536
"IND",2019,1,"LAC",45,27.2844867119792
"IND",2019,1,"LAC",38,30.3350322640169
"IND",2019,1,"LAC",40,25.846203563155
"IND",2019,1,"LAC",45,20.8067812596216
"IND",2019,1,"LAC",45,16.1620345970018
"IND",2019,1,"LAC",42,34.1185426001386
"IND",2019,1,"LAC",7,27.4453446996967
"IND",2019,1,"LAC",39,30.8981510213833
"IND",2019,1,"LAC",35,27.78322888673
"IND",2019,1,"LAC",13,9.71242278536342
"IND",2019,1,"LAC",26,12.4627743173608
"IND",2019,1,"LAC",24,13.2696107446728
"IND",2019,1,"LAC",17,8.97337787285961
"IND",2019,1,"LAC",5,9.13751748737122
"LAC",2019,1,"IND",6,17.3253588056789
"LAC",2019,1,"IND",6,7.4516308309941
"LAC",2019,1,"IND",0,3.55210093724844
"LAC",2019,1,"IND",4,5.68054855271091
"LAC",2019,1,"IND",6,6.74848816683081
"LAC",2019,1,"IND",8,8.91656117223867
"LAC",2019,1,"IND",36,32.940115889064
"LAC",2019,1,"IND",40,32.6448937760653
"LAC",2019,1,"IND",42,28.6887010262828
"LAC",2019,1,"IND",44,33.7527240843146
"LAC",2019,1,"IND",45,28.8487958646235
"LAC",2019,1,"IND",47,32.0459520045182
"LAC",2019,1,"IND",41,24.9811730779877
"KC",2019,1,"JAX",40,28.6463904669663
"KC",2019,1,"JAX",40,34.9837921296681
"JAX",2019,1,"KC",37,27.6626799510847
"JAX",2019,1,"KC",49,33.1427476807708
"KC",2019,1,"JAX",44,47.7285557707475
"KC",2019,1,"JAX",37,38.8289371298143
"KC",2019,1,"JAX",41,34.9709937997979
"KC",2019,1,"JAX",37,33.6539238822369
"JAX",2019,1,"KC",4,27.8809100440155
"JAX",2019,1,"KC",28,23.7430102161958
"JAX",2019,1,"KC",44,24.4745217391332
"JAX",2019,1,"KC",31,36.0387942445097
"JAX",2019,1,"KC",51,31.2875161136345
"JAX",2019,1,"KC",42,29.6589994041569
"JAX",2019,1,"KC",6,27.814808639185
"KC",2019,1,"JAX",5,26.360663254636
"KC",2019,1,"JAX",35,38.513904399604
"KC",2019,1,"JAX",39,34.2277602155425
"KC",2019,1,"JAX",36,31.2747488641638
"KC",2019,1,"JAX",38,32.1508700991231
"JAX",2019,1,"KC",39,31.7534013790537
"JAX",2019,1,"KC",35,29.9358954575203
"JAX",2019,1,"KC",45,31.6859932695085
"JAX",2019,1,"KC",45,35.3312959931446
"JAX",2019,1,"KC",30,22.3528172165211
"JAX",2019,1,"KC",44,26.8110181224169
"JAX",2019,1,"KC",43,26.5922521118101
"KC",2019,1,"JAX",39,46.658919084459
"KC",2019,1,"JAX",38,32.3986702289884
"KC",2019,1,"JAX",39,36.007014532871
"KC",2019,1,"JAX",4,27.4796059194753
"KC",2019,1,"JAX",39,28.2522987774827
"JAX",2019,1,"KC",44,55.013301211644
"JAX",2019,1,"KC",33,20.7935516982952
"JAX",2019,1,"KC",42,20.1183080802529
"JAX",2019,1,"KC",52,24.9670011047049
"KC",2019,1,"JAX",41,36.3168110737285
"KC",2019,1,"JAX",39,33.728695600282
"KC",2019,1,"JAX",33,34.057823670374
"KC",2019,1,"JAX",29,14.3081103669646
"KC",2019,1,"JAX",38,17.8730214723764
"KC",2019,1,"JAX",32,16.0897303752378
"KC",2019,1,"JAX",5,16.1588391217531
"KC",2019,1,"JAX",5,13.9515892399428
"JAX",2019,1,"KC",5,11.7894078482891
"JAX",2019,1,"KC",6,5.01622720131713
"JAX",2019,1,"KC",32,31.3258170095337
"JAX",2019,1,"KC",43,28.6566554183845
"JAX",2019,1,"KC",45,30.4570219652101
"JAX",2019,1,"KC",27,32.2048055530117
"JAX",2019,1,"KC",39,29.0882359134429
"JAX",2019,1,"KC",45,31.3464966392955
"JAX",2019,1,"KC",49,31.3693155631913
"JAX",2019,1,"KC",49,29.5871154411224
"KC",2019,1,"JAX",34,30.3443523161761
"KC",2019,1,"JAX",44,35.7937139896841
"KC",2019,1,"JAX",37,29.2594398882321
"KC",2019,1,"JAX",44,37.0925887147971
"KC",2019,1,"JAX",35,29.2172770544567
"KC",2019,1,"JAX",39,29.3586778739664
"KC",2019,1,"JAX",42,33.5273147304742
"KC",2019,1,"JAX",3,29.381904282859
"KC",2019,1,"JAX",16,31.4382747136316
"KC",2019,1,"JAX",6,28.336241208287
"KC",2019,1,"JAX",45,35.6248198452293
"KC",2019,1,"JAX",31,29.3163060104007
"KC",2019,1,"JAX",6,29.0758735878181
"JAX",2019,1,"KC",31,19.5790537187655
"JAX",2019,1,"KC",41,18.1020983905942
"JAX",2019,1,"KC",5,18.5597214018275
"KC",2019,1,"JAX",43,29.7591979218919
"KC",2019,1,"JAX",43,41.9175566030422
"KC",2019,1,"JAX",41,28.6256698955623
"KC",2019,1,"JAX",21,31.0976616682195
"KC",2019,1,"JAX",27,33.1093368289568
"KC",2019,1,"JAX",3,32.2740678261749
"KC",2019,1,"JAX",22,30.1182536481481
"KC",2019,1,"JAX",38,31.4794740785056
"CAR",2019,1,"LA",34,33.562661415328
"CAR",2019,1,"LA",48,35.7893796446114
"CAR",2019,1,"LA",24,33.639906084472
"CAR",2019,1,"LA",44,25.3069698293307
"CAR",2019,1,"LA",43,33.5302343065578
"LA",2019,1,"CAR",25,34.8276860511237
"LA",2019,1,"CAR",33,30.4697816139613
"LA",2019,1,"CAR",22,34.8897979410796
"LA",2019,1,"CAR",5,31.3196022709447
"LA",2019,1,"CAR",28,31.8035309571628
"LA",2019,1,"CAR",6,29.7850655063884
"LA",2019,1,"CAR",40,33.1681533913205
"CAR",2019,1,"LA",46,31.5514244543141
"CAR",2019,1,"LA",38,31.8147937696773
"LA",2019,1,"CAR",28,29.2773044002
"LA",2019,1,"CAR",4,28.3220887786322
"CAR",2019,1,"LA",5,28.7677939450739
"CAR",2019,1,"LA",34,35.2311357388144
"CAR",2019,1,"LA",25,33.9552533171082
"CAR",2019,1,"LA",38,34.1537509882884
"CAR",2019,1,"LA",38,30.6020680716982
"CAR",2019,1,"LA",5,29.0241884183397
"CAR",2019,1,"LA",42,30.5515428102523
"CAR",2019,1,"LA",0,27.1022851557458
"LA",2019,1,"CAR",5,29.2035391920801
"LA",2019,1,"CAR",20,29.8867816520472
"LA",2019,1,"CAR",25,34.5981787701789
"LA",2019,1,"CAR",41,27.5156515056555
"CAR",2019,1,"LA",23,22.6552904824695
"LA",2019,1,"CAR",17,31.2313895443866
"CAR",2019,1,"LA",33,31.7354593645433
"CAR",2019,1,"LA",38,27.0780222814215
"CAR",2019,1,"LA",40,17.588280181205
"LA",2019,1,"CAR",38,31.6780766984975
"LA",2019,1,"CAR",30,35.004928306473
"LA",2019,1,"CAR",40,30.2348454969646
"LA",2019,1,"CAR",24,28.2489234751791
"LA",2019,1,"CAR",48,35.8809266518644
"CAR",2019,1,"LA",37,27.3958110430207
"CAR",2019,1,"LA",29,30.335195533558
"LA",2019,1,"CAR",38,30.7150237888502
"LA",2019,1,"CAR",23,36.3423364194737
"LA",2019,1,"CAR",37,30.8225540962861
"LA",2019,1,"CAR",44,32.000168865856
"LA",2019,1,"CAR",34,16.0473260133829
"LA",2019,1,"CAR",4,14.0601004888929
"LA",2019,1,"CAR",43,16.4906957143685
"CAR",2019,1,"LA",12,4.12198764916715
"CAR",2019,1,"LA",8,16.466310473496
"CAR",2019,1,"LA",5,13.3651870631816
"CAR",2019,1,"LA",19,10.0039740636707
"CAR",2019,1,"LA",3,11.2326897459716
"LA",2019,1,"CAR",38,39.0619396436605
"LA",2019,1,"CAR",48,35.2525088021587
"LA",2019,1,"CAR",24,39.7118771631749
"LA",2019,1,"CAR",6,29.9115740748427
"LA",2019,1,"CAR",23,25.7946654326042
"LA",2019,1,"CAR",38,35.0579179067655
"CAR",2019,1,"LA",4,25.7304049539244
"CAR",2019,1,"LA",42,27.3737753829395
"CAR",2019,1,"LA",24,30.7726292210163
"CAR",2019,1,"LA",43,26.5201810833759
"CAR",2019,1,"LA",23,30.8465865170172
"CAR",2019,1,"LA",22,30.9473234733659
"CAR",2019,1,"LA",44,28.7870660473143
"LA",2019,1,"CAR",41,34.8293391162774
"LA",2019,1,"CAR",22,32.6256259798788
"LA",2019,1,"CAR",29,29.1853417904638
"LA",2019,1,"CAR",7,27.9015236240682
"LA",2019,1,"CAR",18,31.4629349812511
"LA",2019,1,"CAR",5,29.2082821803717
"LA",2019,1,"CAR",4,31.4449368149301
"LA",2019,1,"CAR",27,32.5026576668074
"LA",2019,1,"CAR",46,32.6814169073857
"LA",2019,1,"CAR",7,30.0682675198323
"LA",2019,1,"CAR",22,31.7012594278067
"LA",2019,1,"CAR",40,30.8130752561614
"LA",2019,1,"CAR",44,27.5434820694747
"LA",2019,1,"CAR",22,31.8018358963526
"CAR",2019,1,"LA",4,25.0237357725694
"CAR",2019,1,"LA",34,30.0676817477715
"CAR",2019,1,"LA",29,28.3684288295105
"CAR",2019,1,"LA",35,30.8904619136192
"CAR",2019,1,"LA",38,26.6507570050096
"CAR",2019,1,"LA",5,24.8639165519453
"LA",2019,1,"CAR",0,30.1337619192572
"LA",2019,1,"CAR",42,34.1754927290488
"LA",2019,1,"CAR",27,27.3269827164062
"CAR",2019,1,"LA",23,27.4461337793131
"LA",2019,1,"CAR",35,33.1108346292723
"LA",2019,1,"CAR",26,35.9383848724247
"CAR",2019,1,"LA",33,25.9706654632555
"CAR",2019,1,"LA",41,28.4794362309641
"LA",2019,1,"CAR",41,34.759185924034
"LA",2019,1,"CAR",46,34.3948969983702
"LA",2019,1,"CAR",43,32.1767286317655
"LA",2019,1,"CAR",19,34.0505627992128
"LA",2019,1,"CAR",41,31.408482257547
"LA",2019,1,"CAR",39,27.7186846099312
"CAR",2019,1,"LA",22,25.9463357518667
"CAR",2019,1,"LA",20,27.142708773544
"LA",2019,1,"CAR",7,29.0147474726581
"LA",2019,1,"CAR",43,32.35042772434
"CAR",2019,1,"LA",4,24.1207636609065
"CAR",2019,1,"LA",5,23.2543696566583
"CAR",2019,1,"LA",24,28.672949301454
"CAR",2019,1,"LA",21,31.8693551203115
"CAR",2019,1,"LA",4,27.032580516014
"CAR",2019,1,"LA",36,32.9980575595565
"CAR",2019,1,"LA",22,28.2499309240455
"CAR",2019,1,"LA",10,15.713508061698
"LA",2019,1,"CAR",6,19.3845247706058
"DAL",2019,1,"NYG",36,34.0578680967048
"DAL",2019,1,"NYG",37,31.0703554949755
"DAL",2019,1,"NYG",37,32.3014098540198
"DAL",2019,1,"NYG",5,29.4029010244164
"DAL",2019,1,"NYG",39,32.6452831054518
"NYG",2019,1,"DAL",48,36.8268402671445
"NYG",2019,1,"DAL",32,54.8129519524334
"NYG",2019,1,"DAL",39,33.9180951614126
"NYG",2019,1,"DAL",47,33.4513294393013
"NYG",2019,1,"DAL",43,32.8837723710363
"NYG",2019,1,"DAL",33,28.9359051734622
"DAL",2019,1,"NYG",32,33.0647714982379
"DAL",2019,1,"NYG",5,29.5713820251433
"DAL",2019,1,"NYG",42,32.2562146101578
"DAL",2019,1,"NYG",5,28.0522907025979
"DAL",2019,1,"NYG",34,32.2160634245359
"DAL",2019,1,"NYG",38,32.7080319840315
"DAL",2019,1,"NYG",43,28.0432837040288
"DAL",2019,1,"NYG",37,31.400176112046
"DAL",2019,1,"NYG",20,25.3895649798143
"DAL",2019,1,"NYG",25,31.0849727314386
"NYG",2019,1,"DAL",36,36.5370233917507
"NYG",2019,1,"DAL",44,34.407889717342
"NYG",2019,1,"DAL",42,30.8781059103529
"NYG",2019,1,"DAL",6,29.2947855778729
"NYG",2019,1,"DAL",41,36.1709752592715
"DAL",2019,1,"NYG",37,32.5803851604038
"DAL",2019,1,"NYG",43,30.0444048118858
"DAL",2019,1,"NYG",33,43.2403009928745
"DAL",2019,1,"NYG",35,37.8007044544127
